"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000029071",615.536177731668,-0.00221449469684,0.25065359605074,-0.00883488101400195,0.992950876545883,0.999973988818375
"ENSMUSG00000029072",6.32310310270102,0.303592056117217,0.901188761760017,0.336879540668375,0.736207708943428,0.999660933209297
"ENSMUSG00000029073",174.648773750965,0.0999128737014242,0.222938624785775,0.448163138161599,0.654035463817594,0.999660933209297
"ENSMUSG00000029074",1.59164969349684,1.83662823525522,1.92690716440871,0.95314827261998,0.340514950757897,NA
"ENSMUSG00000029075",2.22147889087055,0.0932443349162502,1.62814649410978,0.0572702365871771,0.954329929189082,0.999660933209297
"ENSMUSG00000029076",1069.00123631754,0.0945610046421468,0.124925096676054,0.756941616682152,0.44908484105702,0.999660933209297
"ENSMUSG00000029082",4.97485329516368,0.826861719668788,1.43655816913879,0.575585268617761,0.564895540642958,0.999660933209297
"ENSMUSG00000029084",219.047176513067,-0.0905052616506431,0.215525465401433,-0.419928389817277,0.67453776753661,0.999660933209297
"ENSMUSG00000029086",11.2507950409315,1.22784626839031,0.909790412260732,1.34959244661553,0.177146748377026,0.883163159797932
"ENSMUSG00000029088",5.62151937249084,-0.217255835488171,0.982033062004091,-0.221230673277746,0.824912827083549,0.999660933209297
"ENSMUSG00000029089",30.7818188664734,0.0608620455593333,0.475468576840125,0.128004348812725,0.898145531500707,0.999660933209297
"ENSMUSG00000029090",511.781948272141,0.212554264216292,0.145669308124239,1.45915613215523,0.144522139630508,0.832353614869079
"ENSMUSG00000029092",0,NA,NA,NA,NA,NA
"ENSMUSG00000029093",1.22912506265885,-0.0696488717020924,1.93987350516714,-0.0359038213144168,0.971359048865375,NA
"ENSMUSG00000029094",22.2635443696546,0.595968661829724,0.535740936872337,1.11241949384902,0.26595782687631,0.954360838773944
"ENSMUSG00000029095",30.8536232814114,-0.218168612157965,0.502304772885398,-0.434335136623798,0.664045092159995,0.999660933209297
"ENSMUSG00000029096",11.5026108253763,1.42913380906438,0.702576764465593,2.0341319003788,0.0419382983860138,0.503192317924249
"ENSMUSG00000029097",33.5144503261364,0.00932547754498203,0.39758329008281,0.0234554061440552,0.981287009430276,0.999973988818375
"ENSMUSG00000029098",366.940951130242,0.133963558505765,0.192643157340242,0.695397440300266,0.486806264243727,0.999660933209297
"ENSMUSG00000029101",40.05573322697,0.116590794030801,0.402513778956891,0.289656653078918,0.772078921074856,0.999660933209297
"ENSMUSG00000029102",1691.18396767965,0.339509674776919,0.167219535374561,2.03032303621966,0.0423237141278483,0.50578866675788
"ENSMUSG00000029103",416.936163600825,0.174893233769384,0.172522529647257,1.01374141758166,0.310706155391498,0.976854110986478
"ENSMUSG00000029104",504.360358608633,0.116726767278595,0.148970910614142,0.783554096550669,0.433301799590799,0.995478688508525
"ENSMUSG00000029106",449.432152448873,0.0278223068695282,0.148128650432378,0.187825290977247,0.85101360926498,0.999660933209297
"ENSMUSG00000029108",8.32407005244289,0.631650593710963,0.769117883900394,0.821266293416168,0.411494602691991,0.993593588770574
"ENSMUSG00000029110",1024.90945099864,-0.13588652614239,0.125875147871041,-1.07953419273522,0.280349659588681,0.959453846886121
"ENSMUSG00000029111",136.822317460502,-0.0568627464183298,0.254858876526584,-0.223114639730426,0.823446284668464,0.999660933209297
"ENSMUSG00000029112",0,NA,NA,NA,NA,NA
"ENSMUSG00000029119",414.540463473663,0.0766078537802091,0.190444989655244,0.402257123796692,0.687494805846387,0.999660933209297
"ENSMUSG00000029120",0.136569137763064,0.892036727322689,4.0804728567969,0.218611116561359,0.826952992490672,NA
"ENSMUSG00000029121",0.470075612699034,-2.26154158244342,3.29723044994353,-0.685891270500113,0.492781675384912,NA
"ENSMUSG00000029122",13.4855932193139,0.782783094068869,0.755297458565066,1.03639047793967,0.300020010855786,0.970782742738812
"ENSMUSG00000029123",0,NA,NA,NA,NA,NA
"ENSMUSG00000029125",139.544351322025,0.18388439649464,0.237984623823379,0.772673433856424,0.439715672806789,0.998590119037556
"ENSMUSG00000029126",8.3964546466171,-0.148355379218971,0.793220633895533,-0.187029147855614,0.851637779479788,0.999660933209297
"ENSMUSG00000029127",34.5083667691809,-0.675647743405523,0.437127296315471,-1.54565443316062,0.12218804755087,0.789709532378455
"ENSMUSG00000029128",107.539290635079,0.136945898778983,0.237086244608791,0.57762059964699,0.563520296142395,0.999660933209297
"ENSMUSG00000029130",1.6774752986996,0.918451467412497,1.82701562069048,0.502705864696103,0.615171085775734,NA
"ENSMUSG00000029131",570.992766592564,0.0371747603414628,0.137327880968224,0.270700749763005,0.786621200107282,0.999660933209297
"ENSMUSG00000029134",0.426283190348215,2.31873580458438,4.01420560094061,0.577632546783615,0.563512228397058,NA
"ENSMUSG00000029135",144.237933324009,-1.06857769001878,0.379453101231661,-2.81609950360215,0.00486106085269688,0.136943972561093
"ENSMUSG00000029136",102.4791428078,0.0098045174931955,0.246157222550669,0.0398303059792501,0.968228414718382,0.999660933209297
"ENSMUSG00000029138",0,NA,NA,NA,NA,NA
"ENSMUSG00000029141",136.540017195907,-0.199968977682127,0.226094333166073,-0.884449313177804,0.376453712724813,0.98864524621722
"ENSMUSG00000029142",168.292225889878,-0.0373452685174886,0.205014718809766,-0.182158962704241,0.855457977141807,0.999660933209297
"ENSMUSG00000029144",574.719990280678,0.0243072325704798,0.143505698425747,0.169381654088509,0.865496452919013,0.999660933209297
"ENSMUSG00000029145",274.425983423946,0.0818030072032378,0.223881602255169,0.36538512490188,0.714823943423135,0.999660933209297
"ENSMUSG00000029146",172.272229661784,-0.610260435407369,0.257644169932931,-2.36861728936552,0.0178547181552029,0.324740722979858
"ENSMUSG00000029147",383.919615213801,-0.17758052928938,0.165616193715879,-1.07224133887551,0.283611647177849,0.961986586506482
"ENSMUSG00000029148",484.392492221528,-0.0288129139399476,0.180529299306331,-0.159602424928578,0.873194268654205,0.999660933209297
"ENSMUSG00000029149",10.5873812275607,0.628398183722715,0.733156595688825,0.85711318348342,0.391382335894561,0.992890351157719
"ENSMUSG00000029151",5.88944444045509,-0.443231772346196,1.14051395549574,-0.388624593509283,0.697553871146676,0.999660933209297
"ENSMUSG00000029152",896.61171726515,0.042109156100433,0.125389454353504,0.335826934709491,0.737001377619943,0.999660933209297
"ENSMUSG00000029153",389.32252572508,0.260180487188039,0.152839926059408,1.7023070731329,0.0886978195836728,0.698839798110012
"ENSMUSG00000029154",0,NA,NA,NA,NA,NA
"ENSMUSG00000029155",0,NA,NA,NA,NA,NA
"ENSMUSG00000029156",26.5411771598104,0.117138123603588,0.449382815415673,0.260664448183754,0.794351284675042,0.999660933209297
"ENSMUSG00000029158",0,NA,NA,NA,NA,NA
"ENSMUSG00000029161",8.05520395830686,1.89406320201693,0.877931598599653,2.15741545814966,0.0309733078455917,0.427906400725524
"ENSMUSG00000029162",2758.29150144716,0.303541045462335,0.131800040675906,2.30304212279218,0.0212764732013273,0.351755350318518
"ENSMUSG00000029163",183.543331609906,0.101021504494835,0.287092807655961,0.351877517655874,0.72493012058403,0.999660933209297
"ENSMUSG00000029165",67.3127739412139,-0.723847164769145,0.310432648352368,-2.33173658959838,0.0197145526849668,0.337802855517604
"ENSMUSG00000029166",281.740993825294,-0.163748841156705,0.180628983884445,-0.906547983802317,0.364645879357804,0.98756287566307
"ENSMUSG00000029167",164.266158725104,0.327403040570614,0.3051883876313,1.07278996790058,0.283365362961388,0.961986586506482
"ENSMUSG00000029168",0,NA,NA,NA,NA,NA
"ENSMUSG00000029169",727.217524910222,-0.167403472763225,0.129647776641866,-1.29121745932947,0.196628282615314,0.902462402810608
"ENSMUSG00000029171",54.099237329183,-0.312789387493747,0.327133864279314,-0.956151048998954,0.338995926873942,0.983305749969008
"ENSMUSG00000029173",847.454773353911,0.270071340724586,0.167890716759607,1.60861390038191,0.107700792851908,0.753052493092757
"ENSMUSG00000029174",106.538207528459,-0.193279955039611,0.272596380162142,-0.709033461576588,0.478303712148027,0.999660933209297
"ENSMUSG00000029175",201.064104519505,0.141877121910329,0.195292039804386,0.726486968196144,0.467540293618312,0.999660933209297
"ENSMUSG00000029176",170.382998083595,0.254222994054549,0.28407395870742,0.894918334687564,0.370830744906721,0.98756287566307
"ENSMUSG00000029177",35.0015374740797,0.26794735501792,0.391801199202427,0.683886000255664,0.494047154976231,0.999660933209297
"ENSMUSG00000029178",560.388501004345,-0.0712439387047641,0.230965204788763,-0.308461782240847,0.757730976695839,0.999660933209297
"ENSMUSG00000029179",63.2957417363408,0.200765922276951,0.348770872394508,0.575638443940517,0.564859590301815,0.999660933209297
"ENSMUSG00000029182",0,NA,NA,NA,NA,NA
"ENSMUSG00000029184",0,NA,NA,NA,NA,NA
"ENSMUSG00000029185",326.334354750137,0.381599656119881,0.162200704155791,2.35263871452347,0.0186407356415069,0.329379271855929
"ENSMUSG00000029186",379.895007310374,0.0177528000362299,0.192763965113648,0.0920960513847251,0.926621725659631,0.999660933209297
"ENSMUSG00000029188",3.44794673994797,-0.050343152371412,1.3239565359326,-0.0380247772529406,0.969667926919588,0.999660933209297
"ENSMUSG00000029189",178.796565878786,0.374046951813756,0.236421720666745,1.58211754300276,0.113622739488247,0.767851593596729
"ENSMUSG00000029190",833.462288909516,0.196926027558877,0.184278587966598,1.06863217116994,0.285235446228087,0.962670375511045
"ENSMUSG00000029191",258.492627713563,0.00169743462908336,0.175154363537189,0.0096910781713009,0.992267759381243,0.999973988818375
"ENSMUSG00000029192",231.71207030295,0.0279674106402464,0.201764140738407,0.138614376855533,0.889754881902631,0.999660933209297
"ENSMUSG00000029193",0.144056588767948,-0.744034606312006,4.0804728567969,-0.182340290555458,0.855315681353369,NA
"ENSMUSG00000029195",406.307954667153,-0.273292243456899,0.157983320841595,-1.72988035699618,0.083651653486351,0.680617916526204
"ENSMUSG00000029196",295.534088024262,-0.127676306421127,0.206983752313236,-0.616842167533566,0.537338835610684,0.999660933209297
"ENSMUSG00000029198",930.412243745311,-0.121307559407264,0.141725836022067,-0.855931161262484,0.39203585744743,0.992890351157719
"ENSMUSG00000029199",275.544659667808,-0.00659925653536941,0.180963049523866,-0.0364674255475513,0.970909652071565,0.999660933209297
"ENSMUSG00000029201",2112.25235064469,-0.320728344523551,0.144880196495163,-2.21374868534403,0.0268460718100378,0.398878774996808
"ENSMUSG00000029202",556.936605718061,-0.213957041034684,0.145365248514967,-1.47185825512247,0.141059158425971,0.825705315831628
"ENSMUSG00000029203",380.398884838207,-0.161477111336988,0.15191423747931,-1.06294916142393,0.287805006889221,0.962670375511045
"ENSMUSG00000029204",4.21375212338711,0.259960336792132,1.13535163873208,0.228969006538315,0.818893005430484,0.999660933209297
"ENSMUSG00000029205",0.22426682582932,-0.986506827133304,4.0455543316073,-0.243849605337364,0.807347300189654,NA
"ENSMUSG00000029206",2.38230695893503,-0.019188095271977,1.59097255085353,-0.0120606073698021,0.990377260870761,0.999973988818375
"ENSMUSG00000029207",126.976424258836,0.417471681576293,0.313877560997973,1.33004627743679,0.18350302430626,0.890619339889943
"ENSMUSG00000029208",179.963363437484,-0.0718870344927033,0.261538856359265,-0.274861775773597,0.783422434934013,0.999660933209297
"ENSMUSG00000029209",43.4778342455721,0.269198829922502,0.396608550050597,0.678751958040642,0.497295038589417,0.999660933209297
"ENSMUSG00000029211",0,NA,NA,NA,NA,NA
"ENSMUSG00000029212",0,NA,NA,NA,NA,NA
"ENSMUSG00000029213",175.795040793084,0.0474038373246626,0.230579765515018,0.205585417344763,0.837114769479159,0.999660933209297
"ENSMUSG00000029217",172.110089013535,-0.0100375255861199,0.239571105588797,-0.0418978973338649,0.966580092612319,0.999660933209297
"ENSMUSG00000029219",0,NA,NA,NA,NA,NA
"ENSMUSG00000029221",721.294002391284,-0.103564040924899,0.154087461602771,-0.672112057967973,0.501512360734131,0.999660933209297
"ENSMUSG00000029223",0,NA,NA,NA,NA,NA
"ENSMUSG00000029227",364.059531451474,-0.12033882840793,0.187999637953053,-0.640101383801497,0.522106689428051,0.999660933209297
"ENSMUSG00000029228",5.29248014189048,0.864954700198234,1.05422392029465,0.820465826611566,0.411950602850742,0.993593588770574
"ENSMUSG00000029229",157.865145051934,-0.125618783523294,0.303059807995574,-0.414501627101701,0.678506775671538,0.999660933209297
"ENSMUSG00000029231",54.6581800524551,0.111052695054216,0.324956861681447,0.341745961231864,0.732542080206342,0.999660933209297
"ENSMUSG00000029233",108.520622165223,-0.33014222714793,0.25552304157807,-1.29202527141593,0.196348393011034,0.902462402810608
"ENSMUSG00000029234",79.7756418709554,0.549979500660511,0.334917979983146,1.64213190551366,0.100562670824922,0.73215094785793
"ENSMUSG00000029235",0,NA,NA,NA,NA,NA
"ENSMUSG00000029236",0,NA,NA,NA,NA,NA
"ENSMUSG00000029238",761.215768967465,-0.779286215179653,0.155171773186287,-5.02208745300671,5.11128992196703e-07,7.64751198124708e-05
"ENSMUSG00000029245",0,NA,NA,NA,NA,NA
"ENSMUSG00000029246",423.860455371662,0.127846112440747,0.177097796602927,0.721895556540389,0.470358693382742,0.999660933209297
"ENSMUSG00000029247",2557.72426344249,-0.376438479338407,0.123125223459583,-3.05736281130062,0.00223293827215698,0.0771575575704683
"ENSMUSG00000029248",0,NA,NA,NA,NA,NA
"ENSMUSG00000029249",233.669360878807,-0.281200241165572,0.177962959594882,-1.58010544332204,0.114082720953879,0.768831540753596
"ENSMUSG00000029250",525.146491298253,0.0950840763747254,0.146236622110792,0.650207006988219,0.515558515537361,0.999660933209297
"ENSMUSG00000029253",61.1035726334082,0.474057757156922,0.327657115299223,1.44681050714862,0.147950003162189,0.83946211251826
"ENSMUSG00000029254",18.3663345183404,3.73784017821168,0.819857264109724,4.55913528103037,5.13646772457802e-06,0.000548941643536688
"ENSMUSG00000029255",0,NA,NA,NA,NA,NA
"ENSMUSG00000029260",6753.3084161115,-0.173397883785561,0.153635459198425,-1.12863192319172,0.25905313815274,0.952200360354272
"ENSMUSG00000029263",188.766404791149,0.0315080814628561,0.205134792977782,0.153596964247156,0.877927530714779,0.999660933209297
"ENSMUSG00000029265",229.866143389389,-0.177309171158349,0.183135074588002,-0.968187943010044,0.332950515317987,0.983305749969008
"ENSMUSG00000029267",87.4386333803334,-0.245270860077925,0.318676600040904,-0.769654439787683,0.44150490264769,0.998759654281031
"ENSMUSG00000029268",2.08638493410507,-0.215406408286143,1.57626668555638,-0.136656068582779,0.891302655853159,NA
"ENSMUSG00000029269",312.643290239293,-0.0137465334027349,0.2232990322598,-0.0615610970796385,0.950912358185034,0.999660933209297
"ENSMUSG00000029270",121.312164721885,-0.345646010977175,0.25126255221604,-1.37563679079397,0.168934110353155,0.880493513587255
"ENSMUSG00000029272",4.04784349322903,1.77376892820614,1.21979520776066,1.45415305530055,0.145903876914374,0.834563534760185
"ENSMUSG00000029273",1349.06961782773,-0.0540510295197574,0.185677707408075,-0.29110134045853,0.770973814764608,0.999660933209297
"ENSMUSG00000029275",1.1038216359278,0.314158579885056,2.30450513542978,0.136323662314802,0.891565418678543,NA
"ENSMUSG00000029276",34.9411491227982,-0.062903941790194,0.417247441197184,-0.150759323076272,0.880165574914475,0.999660933209297
"ENSMUSG00000029279",21.5895594302797,-0.194642825390993,0.504598724323285,-0.385737846745506,0.699690830347521,0.999660933209297
"ENSMUSG00000029280",0,NA,NA,NA,NA,NA
"ENSMUSG00000029281",0,NA,NA,NA,NA,NA
"ENSMUSG00000029282",0,NA,NA,NA,NA,NA
"ENSMUSG00000029283",3.43238503754741,0.337073144481447,1.23056808206411,0.273916697007168,0.784148639801151,0.999660933209297
"ENSMUSG00000029286",0,NA,NA,NA,NA,NA
"ENSMUSG00000029287",139.729226752015,0.0111789907167366,0.219393149799355,0.0509541465946419,0.959362058767835,0.999660933209297
"ENSMUSG00000029288",0,NA,NA,NA,NA,NA
"ENSMUSG00000029290",128.768729372318,-0.0180619622076818,0.237992439266707,-0.0758930084641917,0.939504219256026,0.999660933209297
"ENSMUSG00000029291",209.07606491052,-0.0608406269018888,0.236880125135031,-0.256841416590806,0.797301196434134,0.999660933209297
"ENSMUSG00000029298",72.8459828703766,-0.259253514615864,0.315458131028698,-0.821831771368349,0.411172648735415,0.993593588770574
"ENSMUSG00000029299",47.4315890130268,0.205516714028002,0.332284508094145,0.618496225438756,0.53624828516602,0.999660933209297
"ENSMUSG00000029304",276.76486502038,0.515644482865322,0.256320602723774,2.01171687872867,0.0442497903317296,0.51602912154586
"ENSMUSG00000029306",0,NA,NA,NA,NA,NA
"ENSMUSG00000029307",0,NA,NA,NA,NA,NA
"ENSMUSG00000029309",52.226059757343,0.238848318836158,0.373226764221598,0.639954959645781,0.522201881646789,0.999660933209297
"ENSMUSG00000029310",248.762877259607,-0.00274997658443162,0.203560500167948,-0.0135093821353492,0.989221400424405,0.999973988818375
"ENSMUSG00000029311",1664.6401917511,-0.696698675277781,0.195916299959076,-3.55610368010885,0.000376395585271715,0.0199703217972886
"ENSMUSG00000029312",26.5097688768627,0.294637783621275,0.505550243464221,0.582806135355225,0.56002381427083,0.999660933209297
"ENSMUSG00000029313",438.099084890682,-0.0565018118942857,0.161963815379969,-0.348854537426967,0.727198517351785,0.999660933209297
"ENSMUSG00000029314",33.0318636503025,-0.463853547244033,0.501908592723292,-0.924179330597277,0.355392955254984,0.984923772868175
"ENSMUSG00000029319",323.357463193491,-0.0216209260979578,0.17509189775543,-0.123483304339748,0.901724394311887,0.999660933209297
"ENSMUSG00000029320",0,NA,NA,NA,NA,NA
"ENSMUSG00000029321",6.16577704652058,0.385083656103968,0.899239925274775,0.428232383016469,0.668481941976335,0.999660933209297
"ENSMUSG00000029322",58.0071745099806,-0.370939026080827,0.317110021857399,-1.16974866927301,0.242102126005178,0.938879171317709
"ENSMUSG00000029326",33.0840703082266,0.0653203543702174,0.437135391551451,0.149428199209373,0.881215761768698,0.999660933209297
"ENSMUSG00000029328",519.208364232651,-0.0696891979407249,0.146084140385246,-0.477048348690994,0.633327693583962,0.999660933209297
"ENSMUSG00000029330",8.65215590167386,0.341741755606209,0.765654318019854,0.446339487106958,0.655352036929886,0.999660933209297
"ENSMUSG00000029331",0,NA,NA,NA,NA,NA
"ENSMUSG00000029333",268.597984129769,-0.32351330147882,0.180784874544519,-1.78949318793344,0.0735354235804005,0.644544234100733
"ENSMUSG00000029334",2.20801123655535,1.97323650636855,1.81190343637022,1.08904065567728,0.276135957670877,0.956376434877698
"ENSMUSG00000029335",0.160430315127077,1.17951874533048,4.0804728567969,0.289064230231489,0.772532225785861,NA
"ENSMUSG00000029337",0,NA,NA,NA,NA,NA
"ENSMUSG00000029338",303.655821175168,0.0852505698710425,0.189363473579554,0.450195427130395,0.65256953327327,0.999660933209297
"ENSMUSG00000029343",0,NA,NA,NA,NA,NA
"ENSMUSG00000029344",208.191946267418,0.0617216878914534,0.242018037218649,0.25502928872897,0.798700477857991,0.999660933209297
"ENSMUSG00000029345",223.953669499472,0.0768223642315547,0.195884358546599,0.392182228338968,0.6949235742215,0.999660933209297
"ENSMUSG00000029346",49.1799215059966,0.0358677448044319,0.403060512395092,0.0889884860992615,0.929091060577218,0.999660933209297
"ENSMUSG00000029348",0,NA,NA,NA,NA,NA
"ENSMUSG00000029352",5.05792369571351,0.524719838319893,1.06957576664486,0.490586880035511,0.623718667732613,0.999660933209297
"ENSMUSG00000029359",0.884514697017926,1.0090996446773,2.47906637574197,0.407048255969059,0.683972546325717,NA
"ENSMUSG00000029360",1.95961598217597,1.03708409989128,1.70552914702565,0.608071753977292,0.543139885062957,NA
"ENSMUSG00000029361",1.73832387964299,-0.359332116631929,1.57749048466829,-0.227787184851063,0.819811689828699,NA
"ENSMUSG00000029363",88.5128353767269,0.119929726615477,0.323436124293897,0.370798799538236,0.710787395557473,0.999660933209297
"ENSMUSG00000029364",544.864489823321,-0.110496402798717,0.15959920054866,-0.692336818849092,0.488725833148706,0.999660933209297
"ENSMUSG00000029366",64.4048365735221,0.387548226178286,0.365647077979314,1.0598969594397,0.289191479084622,0.963671026740336
"ENSMUSG00000029368",884247.746476082,-0.461716579915543,0.13312243336395,-3.46836042767662,0.000523644456301589,0.0257722643262644
"ENSMUSG00000029369",2552.72977907448,-0.0624070177477944,0.118691768544482,-0.525790613056759,0.599033697308081,0.999660933209297
"ENSMUSG00000029370",117.299511729139,0.482627944384095,0.258632486972367,1.86607626147005,0.0620306966560325,0.595701722315506
"ENSMUSG00000029371",1.1655977882402,-0.19283142359733,2.20234019519042,-0.0875575099698243,0.930228374553355,NA
"ENSMUSG00000029372",4.19555355897239,0.634025090228906,1.23577957620705,0.513056780056928,0.607911603079756,0.999660933209297
"ENSMUSG00000029373",4.62309166075453,1.43932719600778,1.08373543071275,1.3281167665259,0.184139535341965,0.890984812712831
"ENSMUSG00000029375",0,NA,NA,NA,NA,NA
"ENSMUSG00000029376",4.81411736390138,0.252905274222995,1.02347306972142,0.247104962216382,0.804826993506246,0.999660933209297
"ENSMUSG00000029377",9.32198145001901,-0.598657066389656,0.758049420225563,-0.789733558811405,0.429683388371161,0.995478688508525
"ENSMUSG00000029378",0.144056588767948,-0.744034606312006,4.0804728567969,-0.182340290555458,0.855315681353369,NA
"ENSMUSG00000029379",0,NA,NA,NA,NA,NA
"ENSMUSG00000029380",440.780890469499,-2.24055644768862,1.24453035575906,-1.80032285859518,0.0718096735627173,0.639075810182804
"ENSMUSG00000029381",82.286021200993,0.449247610931877,0.399491219404199,1.12454939961355,0.260780026069298,0.952200360354272
"ENSMUSG00000029384",0.859990108044281,-0.33167263455945,2.49520399308545,-0.132924055699879,0.894253442020147,NA
"ENSMUSG00000029385",143.3098986882,-0.143920328005773,0.259413259471391,-0.554791718430435,0.579037132347017,0.999660933209297
"ENSMUSG00000029386",13.7573792402787,0.658957622679786,0.606407464222281,1.08665816560306,0.277187908855763,0.957330610382886
"ENSMUSG00000029387",116.672070820785,-0.232454528823108,0.238014330739656,-0.976640894271914,0.328746966073154,0.982906829217281
"ENSMUSG00000029388",223.140192682445,-0.146484919147686,0.21598422425756,-0.678220456383905,0.497631924116091,0.999660933209297
"ENSMUSG00000029389",82.7223549992903,-0.709865170330342,0.332442222969077,-2.13530388526,0.032736195775731,0.439018997486904
"ENSMUSG00000029390",1891.41847317357,-0.133839811634582,0.138834775674087,-0.964022241435886,0.33503477511995,0.983305749969008
"ENSMUSG00000029392",16.4024126464577,-0.0933785512114427,0.568728161300125,-0.164188372522256,0.869582854273279,0.999660933209297
"ENSMUSG00000029394",58.2804660378177,-0.0137833393792996,0.366478621620277,-0.0376102139829075,0.969998464104307,0.999660933209297
"ENSMUSG00000029397",267.258498130645,-0.16537764045713,0.194951241731439,-0.848302575497064,0.396269483635931,0.992890351157719
"ENSMUSG00000029401",50.8575930206433,-0.065868484133373,0.348539754327479,-0.188984135426585,0.850105250833856,0.999660933209297
"ENSMUSG00000029402",28.3659055974486,0.396990705151138,0.430939400153791,0.921221649748115,0.356934717319762,0.985510899521527
"ENSMUSG00000029403",81.6356431310856,0.0700393760094778,0.298813120060532,0.234391903525821,0.814680743650321,0.999660933209297
"ENSMUSG00000029404",188.05217578302,0.30022842092923,0.252516228017479,1.18894703634037,0.234460509252854,0.935636351636291
"ENSMUSG00000029405",825.952790626545,-0.0254588120596721,0.172819071294216,-0.147314829717663,0.882883527760616,0.999660933209297
"ENSMUSG00000029406",400.707601118918,-0.175817867438558,0.252592162929616,-0.696054324882396,0.486394809220243,0.999660933209297
"ENSMUSG00000029407",1452.17643282007,-0.0233051084086504,0.115907433800892,-0.201066554960438,0.840646533188883,0.999660933209297
"ENSMUSG00000029408",16.0882820010933,1.03938381806978,0.588422505454182,1.76639032062093,0.0773303878709273,0.657396172343644
"ENSMUSG00000029409",0,NA,NA,NA,NA,NA
"ENSMUSG00000029410",0.288113177535896,-1.55227368350595,4.04597814343759,-0.38365844512128,0.701231615820488,NA
"ENSMUSG00000029413",29.5795021911325,0.0474310746489018,0.486095425782226,0.0975756448902508,0.922269264761421,0.999660933209297
"ENSMUSG00000029414",6.27965196156154,1.09751317004811,1.18682629766558,0.924746251584464,0.355097914688331,0.984923772868175
"ENSMUSG00000029415",220.720213771055,-0.166530325009959,0.178986974402007,-0.930404715574046,0.35216157794816,0.983397075263228
"ENSMUSG00000029416",252.518367615084,0.23278645318829,0.240972716053264,0.966028258306367,0.334030041080724,0.983305749969008
"ENSMUSG00000029417",129.592968772203,-0.100825344797769,0.248698618811163,-0.405411760144619,0.685174867990033,0.999660933209297
"ENSMUSG00000029419",0.32204067153276,1.94910856801164,4.04952896541041,0.481317354354101,0.630290964751525,NA
"ENSMUSG00000029420",0,NA,NA,NA,NA,NA
"ENSMUSG00000029422",364.267110177805,0.0388138694632174,0.180888649086736,0.214573272890142,0.830100033707597,0.999660933209297
"ENSMUSG00000029423",0,NA,NA,NA,NA,NA
"ENSMUSG00000029426",1399.49971621288,0.0949519672256918,0.120326186875011,0.789121384892913,0.43004106424555,0.995478688508525
"ENSMUSG00000029427",178.400236158794,-0.019031693141994,0.200979818866447,-0.0946945481856599,0.924557448437181,0.999660933209297
"ENSMUSG00000029428",127.164702549221,0.552610248188321,0.306629663306192,1.80220739973386,0.0715127809235322,0.637268748170274
"ENSMUSG00000029430",749.263181159399,0.245117895490742,0.272149346628653,0.900674201600068,0.36776156934982,0.98756287566307
"ENSMUSG00000029431",0.390689356993935,0.217746073116851,4.0804728567969,0.0533629510006784,0.95744272395096,NA
"ENSMUSG00000029432",116.667379050111,0.273177019459393,0.239086162314245,1.14258816493252,0.25320962165058,0.947188223319767
"ENSMUSG00000029433",229.41854101254,-0.0117303365554099,0.174426902299603,-0.0672507302529594,0.946382099599964,0.999660933209297
"ENSMUSG00000029434",323.942615242968,0.000208999782652615,0.155434070861801,0.00134462014340756,0.998927148670717,0.999973988818375
"ENSMUSG00000029436",5.0406296349624,0.422963756075412,1.05861704766165,0.399543684857224,0.689492641925858,0.999660933209297
"ENSMUSG00000029437",0,NA,NA,NA,NA,NA
"ENSMUSG00000029438",132.33149513084,0.142565595231288,0.244751402714626,0.582491432735591,0.560235710563639,0.999660933209297
"ENSMUSG00000029439",180.097905733708,-0.28832178109669,0.204135809190704,-1.41240178408551,0.157831691457773,0.863549179191492
"ENSMUSG00000029440",314.850965722507,0.38577783567417,0.16715356691622,2.30792463954734,0.0210033283575857,0.349946323926723
"ENSMUSG00000029442",14.2356051643849,-0.173041730508513,0.712432838636861,-0.242888481726367,0.808091788680899,0.999660933209297
"ENSMUSG00000029445",15736.0119203651,0.0375959740327509,0.103598878922817,0.362899429256957,0.716680013114781,0.999660933209297
"ENSMUSG00000029446",55.7263686481518,-0.0662450009650945,0.360665145106556,-0.183674529862105,0.854268791168093,0.999660933209297
"ENSMUSG00000029447",852.8865563997,0.00179153810769893,0.153405812475284,0.0116784239057928,0.990682177674313,0.999973988818375
"ENSMUSG00000029449",7.98167869004664,-0.484426479976985,0.935563589961375,-0.517791078206651,0.604604043806158,0.999660933209297
"ENSMUSG00000029451",0,NA,NA,NA,NA,NA
"ENSMUSG00000029452",4.94079043410126,0.558849919421347,0.998155401489953,0.55988267817531,0.575559464555183,0.999660933209297
"ENSMUSG00000029454",290.54140061927,-0.161478685596472,0.203827530105749,-0.792231969414016,0.428225430914129,0.995478688508525
"ENSMUSG00000029455",12187.8169545945,-0.0821736312921358,0.201442621035013,-0.407925745157243,0.683328190932383,0.999660933209297
"ENSMUSG00000029456",324.674175944104,-0.287899047714755,0.16467274173378,-1.74831028307156,0.0804103135908152,0.664695641958993
"ENSMUSG00000029458",1273.35917812754,-0.241938766711952,0.120828871790895,-2.00232579453898,0.0452497035360779,0.519090887621263
"ENSMUSG00000029461",389.561603758752,0.0121275116336974,0.145436482167713,0.0833869979040909,0.933543826673972,0.999660933209297
